log_ingreso,ingreso,escolaridad,experiencia,experiencia_sq,mujer,urbano,horas_trabajo,edad
6.554237261862032,702.2133406119941,5,39,1521,1,1,53,50
6.014882721834475,409.47781329374266,5,40,1600,1,0,29,51
7.692064547161529,2190.893098385259,12,44,1936,0,1,37,62
5.77558496150646,322.3329319387409,3,32,1024,1,0,36,41
5.755993026190979,316.0792667230163,7,13,169,1,0,57,26
6.2881030755126535,538.131565342985,4,14,196,0,1,51,24
5.273268216888831,195.05239541130803,1,26,676,1,0,36,33
6.341762099698193,567.7959434578538,8,22,484,0,1,41,36
6.782001583313687,881.832019083079,10,40,1600,0,1,44,56
5.934733654324722,377.939320261473,10,7,49,1,1,35,23
5.34018664168395,208.55163108447798,6,16,256,0,0,49,28
7.017763308741664,1116.2870339393294,13,10,100,0,1,53,29
6.205594118043176,495.51326187480885,5,48,2304,1,1,24,59
6.27661729110865,531.9860627226138,3,21,441,0,1,52,30
6.774988082208007,875.6689269321323,5,18,324,0,1,24,29
6.238367785209213,512.022098483773,2,30,900,1,0,59,38
6.118029949275431,453.9694700868345,5,16,256,1,1,22,27
5.693717935555254,296.99578166546576,2,29,841,1,1,57,37
5.7244084835660125,306.2520585297104,0,47,2209,1,1,32,53
7.560573266513219,1920.946412040952,17,22,484,0,1,27,45
5.7525287254641,314.9861675948331,3,32,1024,1,0,49,41
6.52313122492314,680.7064969512127,5,11,121,1,1,24,22
7.771598529297597,2372.260386785875,16,32,1024,0,0,57,54
7.033024666866649,1133.4537506513252,17,6,36,1,1,50,29
5.944241601485929,381.5498846766395,5,41,1681,1,1,21,52
4.808792781279121,122.58354300809772,1,50,2500,0,0,26,57
6.176268750024115,481.19315061117965,11,2,4,1,0,35,19
6.076514532258255,435.50859509787716,11,41,1681,1,0,29,58
6.025137269370462,413.6984262481042,3,53,2809,0,1,48,62
6.925102619999472,1017.4986799805259,15,35,1225,1,1,49,56
5.775281559738635,322.2351503916597,9,44,1936,1,0,39,59
6.048714702771732,423.56826890776,9,11,121,1,1,53,26
6.6501092740516485,772.8687754234581,6,27,729,0,1,27,39
7.477141279822811,1767.1816701963726,13,45,2025,0,1,53,64
6.529426849838296,685.0054879515918,6,10,100,0,1,53,22
6.011472314494614,408.0837057423127,11,12,144,1,1,55,29
6.144743954029419,466.26024971969713,10,2,4,1,0,26,18
7.531537169319192,1865.9716144595125,16,39,1521,0,1,33,61
6.034099863597528,417.42290292990225,10,23,529,0,0,39,39
6.655662972768447,777.1729968611947,2,47,2209,0,1,56,55
6.860428466286887,953.7756406622964,18,12,144,1,1,52,36
6.3512108356097,573.1863234138021,3,24,576,1,1,50,33
6.221350557838622,503.3826204841847,7,35,1225,0,1,52,48
6.510951014495508,672.4656381585239,13,1,1,0,1,45,20
6.064791269475983,430.432823826034,13,21,441,0,0,45,40
7.2902479200375,1465.9340865900886,15,38,1444,0,0,57,59
6.815712375515282,912.0660179114864,14,15,225,1,1,35,35
6.593498534898396,730.3314957958273,11,26,676,0,1,31,43
6.850400074596827,944.2586049934819,15,9,81,0,1,20,30
6.413196558457617,609.8399577854124,18,11,121,1,1,39,35
5.400009786818229,221.4085830791406,4,10,100,1,0,21,20
7.199291712164512,1338.482397775436,11,23,529,1,1,50,40
5.7769493423462865,322.7730169686452,4,10,100,1,1,37,20
6.4711420322143365,646.2213112674375,9,27,729,1,0,29,42
6.981652756507957,1076.6964142571949,16,22,484,1,1,25,44
6.9572618608790675,1050.7525081367723,14,41,1681,1,1,21,61
5.771170432127787,320.91311994763913,7,31,961,1,1,35,44
6.455233265121607,636.0220707159688,7,43,1849,1,1,24,56
7.133535087452955,1253.2996689226493,7,29,841,0,0,57,42
7.395987333560209,1629.432923473587,9,26,676,0,1,41,41
6.427819075129036,618.8228690615381,12,7,49,0,1,41,25
6.556536532480121,703.8297767135833,15,5,25,1,1,41,26
5.665617756218686,288.7663132137978,8,49,2401,1,1,20,63
6.939260982895934,1032.007262059319,15,33,1089,1,1,55,54
6.093039862181765,442.7653130032611,9,32,1024,0,0,32,47
6.474538303233037,648.4197851719455,2,28,784,0,1,31,36
6.631736020649134,758.7983174298485,13,14,196,1,0,32,33
7.108609900636174,1222.4470415756439,12,23,529,0,1,30,41
6.244948119317899,515.402484800741,3,52,2704,0,1,37,61
6.1926455871959325,489.138454382734,3,29,841,1,1,41,38
5.9638935034249485,389.1222273631865,5,42,1764,0,0,20,53
7.616966755750126,2032.3880414556704,18,33,1089,0,1,23,57
7.154367075022209,1279.6822386277681,10,40,1600,0,1,28,56
6.611802497958125,743.8225497300828,7,51,2601,0,1,22,64
6.63403695771043,760.5462747992325,13,4,16,1,1,27,23
7.147051317199975,1270.3545544215783,7,9,81,0,1,28,22
6.91242423477556,1004.6798723505515,13,12,144,0,0,37,31
5.909113610663397,368.3794830057182,6,50,2500,0,1,24,62
6.729668875863947,836.8701121776394,17,36,1296,1,1,41,59
6.358740707580325,577.5186334445815,11,4,16,0,1,56,21
6.517552968637298,676.9199127432662,13,6,36,0,1,24,25
7.1491028974513,1272.9634640162406,14,21,441,0,1,42,41
7.040465655103018,1141.9192233579317,17,5,25,0,1,35,28
6.663306606427964,783.1361837138386,11,17,289,0,1,24,34
6.851238114252941,945.0502628240887,9,23,529,0,0,56,38
6.894631283765807,986.9617488972333,11,26,676,1,1,58,43
6.383209172173142,591.8239282638551,7,47,2209,1,0,22,60
6.454593303063256,635.6151709365342,5,50,2500,1,0,45,61
7.3668312157882845,1582.6108766350123,18,38,1444,0,1,27,62
5.983790575483608,396.9421592481295,0,38,1444,1,1,40,44
7.257446268008836,1418.6291088937148,12,15,225,0,0,37,33
6.469880786450471,645.4067811453903,15,22,484,1,1,24,43
6.9912528640486835,1087.082590057594,17,27,729,0,1,25,50
6.457539235588271,637.4904111513677,11,31,961,1,1,46,48
5.548657297164587,256.89239408681806,4,54,2916,1,1,41,64
6.47411551111421,648.1456963424647,12,5,25,0,1,41,23
6.225109324703437,505.2782788354104,7,48,2304,0,1,57,61
5.734656443706596,309.40665389417245,5,14,196,1,0,57,25
6.659965227086894,780.5237955687908,2,16,256,0,1,46,24
5.433301970185656,228.90383255677588,3,42,1764,1,0,52,51
7.066194516639385,1171.6807279962065,11,44,1936,0,1,50,61
6.6586938568919365,779.5320914237767,12,13,169,0,1,47,31
5.84049961665544,343.9511414630553,1,26,676,1,0,49,33
7.7250626473170385,2264.394441254749,18,36,1296,0,1,53,60
6.124162476602254,456.76200416167694,3,17,289,0,0,36,26
6.647342245478573,770.7331814260174,12,9,81,1,1,54,27
6.543028395976958,694.3862736745072,18,10,100,1,1,55,34
6.0480681794261715,423.2945106385643,7,16,256,1,1,25,29
5.241433208449141,188.9406998554906,7,10,100,1,0,48,23
6.502079731958959,666.5263888171347,15,15,225,0,1,42,36
6.983236843274425,1078.4033464058991,10,44,1936,0,0,33,60
7.533161868897013,1869.0057218428285,17,35,1225,0,1,28,58
5.557290365014261,259.11976424008276,3,37,1369,1,0,34,46
6.061871272486688,429.17779450902,0,17,289,0,1,57,23
6.4394225484946235,626.0451846796092,0,36,1296,0,1,44,42
6.715918474559722,825.4415659134831,13,22,484,1,1,39,41
5.828013240188967,339.6831394165598,3,33,1089,1,1,41,42
5.9593306547679665,387.3507660590003,10,17,289,1,1,26,33
6.597548755139651,733.295497581079,17,10,100,0,1,37,33
5.915579135495406,370.7689660075769,15,2,4,1,0,36,23
6.670233815022369,788.5799647507882,16,32,1024,0,0,33,54
6.031000840313705,416.1313020188752,1,31,961,1,0,45,38
6.425847442876963,617.60397992999,3,12,144,0,1,59,21
5.94348586840214,381.2616437359996,2,43,1849,0,1,51,51
6.987062851053015,1082.5372290885925,14,25,625,0,1,48,45
6.1906238104069535,488.15052463230546,1,48,2304,0,1,59,55
6.778569542063195,878.8107227899652,18,34,1156,1,1,26,58
6.473777358818021,647.9265614395547,8,31,961,1,0,28,45
6.8085632640490505,905.5688085942517,9,19,361,1,0,31,34
6.652478602527379,774.7021264688316,18,7,49,0,1,22,31
6.22747817927726,506.47662839482507,4,14,196,1,0,51,24
7.11382845362866,1228.8431208664556,13,20,400,0,1,52,39
6.270211202627582,528.5890054761189,9,3,9,0,1,34,18
7.211725228817697,1355.2283306435816,15,25,625,0,1,28,46
6.2475635042867195,516.7522249881021,5,37,1369,0,1,36,48
6.2406746272203275,513.204615987303,7,34,1156,0,0,47,47
5.5835829636722485,266.0230511996213,1,25,625,0,0,32,32
6.914224117741665,1006.4898068857356,17,12,144,1,1,40,35
6.073212859517283,434.07305937962786,7,39,1521,1,0,24,52
6.944896261027553,1037.8393272357944,4,37,1369,0,1,26,47
7.356321433139239,1566.0650789697963,16,29,841,0,0,57,51
7.343628359399231,1546.3125249536913,15,38,1444,0,1,56,59
5.8576646471525855,349.90603504989764,4,18,324,0,0,38,28
7.355411324199661,1564.6404375292566,16,22,484,0,1,51,44
6.055309901011381,426.3710177923141,3,32,1024,0,1,22,41
6.154732958942859,470.9410650678445,0,46,2116,1,1,58,52
7.221241541024267,1368.1866665419104,5,45,2025,1,1,54,56
5.972226557256406,392.3783517185619,0,19,361,0,1,46,25
5.776565377064367,322.64910712624993,3,26,676,1,1,57,35
6.039575648858364,419.7148905984947,1,23,529,1,0,27,30
7.195585453256924,1333.5308170541632,12,44,1936,0,1,38,62
6.40102822389224,602.4641875771587,13,22,484,0,0,49,41
7.165780938918994,1294.372031702716,16,18,324,1,1,59,40
6.05836652550694,427.67626770267805,10,13,169,1,0,29,29
6.3916166749970325,596.8206652187208,2,39,1521,0,0,49,47
7.022789508786203,1121.9118397371387,6,36,1296,1,1,28,48
6.6099992157721275,742.4824364409731,9,30,900,0,0,41,45
6.288699326099819,538.4525222806659,10,23,529,1,0,50,39
6.6858819940383,801.0168588003352,9,46,2116,0,1,29,61
6.487605938275534,656.9487033052911,7,32,1024,0,0,55,45
5.446506003211355,231.94632872760957,4,20,400,1,1,29,30
6.278652372178431,533.0697998606855,1,35,1225,1,1,46,42
6.4073804776116186,606.3033737863107,14,41,1681,0,1,34,61
6.827299678139843,922.6958695937503,15,42,1764,0,1,38,63
5.514514003571776,248.26928993490262,3,15,225,0,1,30,24
7.230831729936059,1381.3709539960037,15,41,1681,0,0,51,62
6.170915623960692,478.6241452546408,11,6,36,0,0,39,23
6.731128300863418,838.0923530081334,13,22,484,1,0,34,41
7.0817244887255795,1190.0189242682775,11,19,361,0,1,23,36
6.014783075815256,409.43701249254184,15,15,225,1,0,36,36
6.236636119039842,511.13621438699084,15,32,1024,1,1,20,53
5.926474562763461,374.8307395077112,11,9,81,0,0,38,26
6.15688804759616,471.9570792205998,1,46,2116,1,1,24,53
6.58106360170027,721.3061038039368,13,36,1296,1,0,37,55
6.333996591981138,563.4037953787807,10,41,1681,0,0,36,57
6.251644414092401,518.8653530199789,8,32,1024,1,0,23,46
5.8096668170183055,333.50798797514835,6,29,841,1,0,38,41
6.272946458057547,530.0368105792913,11,5,25,1,0,50,22
7.062775524383522,1167.681601048527,16,37,1369,0,1,22,59
5.510410295305923,247.25255282074554,8,48,2304,1,0,22,62
6.6673523678703015,786.3109838014226,5,32,1024,0,0,48,43
6.166554200218446,476.5412081314308,11,14,196,1,1,27,31
6.643863746608997,768.0568444418988,9,41,1681,1,1,24,56
7.493905959860556,1797.0576362436448,8,32,1024,0,1,50,46
6.726375985353826,834.1189226958718,11,6,36,0,0,46,23
6.42969077064225,619.9822016694033,0,18,324,0,1,52,24
6.1024154143973215,446.93600302499715,1,47,2209,0,0,37,54
6.739978450653803,845.542514766336,18,11,121,1,1,43,35
6.392014754234786,597.0582944286962,0,34,1156,0,1,45,40
7.222089599481685,1369.3474609569878,15,40,1600,0,0,50,61
6.645491906163249,769.3083821064129,15,34,1156,0,1,33,55
6.734830961524137,841.2012766865013,17,0,0,1,1,44,18
7.106351989976603,1219.6899791413675,17,0,0,0,0,51,21
6.718448793624468,827.5328411255326,12,43,1849,1,1,58,61
5.942167309227837,380.75925898264126,11,47,2209,1,1,33,64
6.857157815516054,950.6612694145657,8,38,1444,1,0,46,52
6.295997990412623,542.3968832627182,4,30,900,0,0,41,40
7.309298439551496,1494.1285998794117,8,30,900,0,1,57,44
6.744603927694568,849.4626114247083,12,25,625,0,1,26,43
6.985823892866978,1081.1968412406318,15,4,16,0,1,52,25
6.26203331423717,524.2838909510268,9,45,2025,1,1,52,60
7.725859509943667,2266.199571681896,15,12,144,0,1,43,33
8.229606996915827,3750.3595595542797,13,39,1521,0,1,45,58
5.800983199383092,330.6244699326807,1,13,169,1,1,50,20
7.475075105636697,1763.5341345668537,18,25,625,0,0,46,49
6.972437748672076,1066.8202228410212,10,6,36,0,1,32,22
6.811515392399611,908.246113877494,18,13,169,0,1,50,37
7.251978335692605,1410.8933096317535,10,15,225,1,0,51,31
7.859628990702471,2590.559075595171,13,30,900,0,1,42,49
6.37259136627537,585.5732993734443,14,23,529,1,0,56,43
6.330804847246084,561.6084209936995,6,52,2704,0,1,59,64
6.206252332220223,495.8395230917897,14,3,9,0,1,35,23
6.096195261877718,444.1646210643827,7,40,1600,1,1,58,53
6.094660941853003,443.4836529371214,3,48,2304,1,1,27,57
5.958004692627623,386.8374939730516,17,0,0,1,0,37,22
6.505780373658632,668.9975337563857,13,11,121,1,0,46,30
7.7900698992876745,2416.48648697591,17,26,676,0,1,28,49
6.440174444605764,626.5160826303517,3,24,576,1,1,47,33
6.052226877223278,425.0585300569608,1,11,121,1,1,41,18
6.032230145436802,416.64316891616687,5,19,361,1,0,30,30
6.74320542500398,848.2754659836097,10,12,144,1,1,41,28
5.8796892987645375,357.6980872042089,0,19,361,0,1,33,25
6.603559765222718,737.7166186003424,14,22,484,1,1,42,42
5.950032787853438,383.7659217156272,11,40,1600,1,1,21,57
7.706042956426143,2221.7333453968654,17,26,676,0,1,34,49
6.338190431264309,565.7715819358248,4,31,961,0,0,24,41
6.179108391567634,482.5615085756862,10,29,841,1,0,48,45
7.000478032676209,1097.1575102306638,18,7,49,0,0,52,31
5.79196564830932,327.6564491406912,0,56,3136,1,1,49,62
6.7404416586849445,845.9342675743662,16,0,0,0,1,36,20
5.777679476452535,323.0087706123255,7,40,1600,1,1,20,53
7.750926939683137,2323.725369885122,15,23,529,0,1,33,44
6.601581220469217,736.2584562504551,10,21,441,0,1,36,37
7.1646775839752905,1292.9446675120187,18,40,1600,1,1,28,64
6.39875500377955,601.0962093157209,10,16,256,1,1,54,32
7.055835913505343,1159.606396902158,14,24,576,0,1,50,44
6.362426855218606,579.6513807871825,7,49,2401,0,1,31,62
6.224298415015489,504.868709868158,13,39,1521,1,1,21,58
5.263544040898605,193.16486380941768,0,39,1521,1,1,34,45
6.56541039432983,710.1032587570569,9,27,729,1,1,53,42
6.559342679026025,705.807599943468,6,47,2209,1,1,56,59
7.8106900265274675,2466.832027684022,17,38,1444,0,1,49,61
6.505711290959721,668.9513191975208,11,46,2116,1,1,33,63
5.575424155323105,263.8614501435768,1,43,1849,1,1,23,50
7.255277835798975,1415.5562406974075,17,40,1600,0,0,27,63
6.150354313898389,468.88348929144655,6,19,361,0,1,42,31
6.635377243143726,761.5663073073533,11,8,64,1,1,26,25
6.270578659817174,528.7832749972005,13,12,144,1,0,36,31
6.389576086665887,595.6040416695663,9,3,9,1,1,41,18
6.7235794277066026,831.7895197169066,8,19,361,1,1,57,33
7.077243747275572,1184.6986853567428,14,15,225,0,1,45,35
5.88624448901914,360.0505682760999,9,9,81,1,0,27,24
6.1946476097397865,490.11870150648406,18,8,64,1,0,41,32
7.551134270357324,1902.8999106576352,18,17,289,0,0,59,41
6.292821417183967,540.6766535084467,11,13,169,0,0,41,30
6.311423853842326,550.8286902600829,11,9,81,1,1,59,26
6.310095914817215,550.0977088029567,8,18,324,1,0,24,32
5.944769583337414,381.751389281891,3,43,1849,0,1,28,52
6.450516157108133,633.0289508942137,0,35,1225,0,1,39,41
7.043154564739179,1144.993872836105,15,29,841,0,1,41,50
6.531263067964696,686.2644629678849,0,27,729,0,1,53,33
6.583018045471916,722.7172345646372,12,7,49,0,1,54,25
6.211974495076943,498.6849307728287,2,38,1444,1,1,55,46
6.4317733798857235,621.2747277796325,11,23,529,1,0,38,40
6.619537852735416,749.5985921110002,8,48,2304,1,1,47,62
5.941399704735104,380.467098610949,3,39,1521,0,0,26,48
5.643412901453647,282.42496408702425,1,50,2500,1,1,57,57
5.5002736073340595,244.75889093124653,8,17,289,1,1,22,31
7.178199507711599,1310.5465038496236,12,29,841,0,1,51,47
7.748597661396493,2318.3190656747706,13,37,1369,0,0,50,56
5.911519570795758,369.2668564198811,2,36,1296,1,1,44,44
7.710920311845945,2232.5959975441265,17,41,1681,1,1,52,64
6.283820478613139,535.8318925702469,8,19,361,1,0,24,33
6.916910733295523,1009.1974936837954,14,3,9,0,0,48,23
6.232326738371438,508.9382731499816,9,35,1225,1,1,50,50
7.67846104127953,2161.2910733948215,16,39,1521,0,1,45,61
6.75744655582309,860.4422969523717,12,17,289,1,1,40,35
6.018337724431271,410.89500699620584,0,27,729,1,1,53,33
6.771108529860891,872.278304792063,10,13,169,0,0,56,29
5.925410188957411,374.43199173286484,4,27,729,0,1,20,37
6.703373526844786,815.1511260971814,8,48,2304,0,1,23,62
6.70635979366314,817.5890231508074,6,45,2025,0,0,41,57
5.809059538365396,333.3055171777953,6,34,1156,0,1,35,46
6.10854493270392,449.68391853313483,1,40,1600,1,1,51,47
6.6598668259434675,780.4469949135333,18,19,361,1,1,53,43
6.435380956266671,623.5200715029529,17,16,256,1,0,40,39
6.710070521422554,820.6285092999365,9,35,1225,1,1,46,50
6.420769736408939,614.4759166209992,4,46,2116,1,1,56,56
6.5175547929181175,676.921147636406,15,43,1849,1,1,22,64
7.250435849293114,1408.71870347189,4,36,1296,0,1,53,46
6.6626622801396875,782.6317510104483,14,19,361,1,1,26,39
7.21602846687663,1361.0727667556403,15,41,1681,0,1,48,62
6.135137674848488,461.8026682549017,3,21,441,0,1,22,30
5.832016820650896,341.04581416562206,13,7,49,1,0,57,26
7.219584326717242,1365.9211657520866,16,19,361,0,1,21,41
6.282412720792661,535.0781017349788,16,10,100,1,0,31,32
7.732591722049019,2281.50757842907,15,32,1024,0,1,34,53
5.919913856787879,372.37963451664683,8,16,256,0,0,35,30
6.045272199026532,422.1126404963598,1,37,1369,1,1,22,44
6.946011866722798,1038.9977927752343,10,45,2025,0,1,46,61
7.350507084101095,1556.9858504641636,14,34,1156,0,0,42,54
6.3531594320127205,574.3043211312767,2,16,256,0,0,52,24
6.717074750362883,826.3965560326566,15,4,16,1,1,46,25
7.967417581536781,2885.396433720253,18,30,900,0,1,43,54
6.535060124674916,688.8752014763456,5,47,2209,0,0,57,58
6.393087266271081,597.6989901513626,13,12,144,1,1,46,31
6.55866233747575,705.3275730163739,4,19,361,1,0,50,29
5.138288539161201,170.4238448483275,4,43,1849,1,0,34,53
6.1963301293786595,490.9440299681203,5,46,2116,0,1,54,57
6.651472260300823,773.922903154387,17,11,121,1,0,55,34
6.858006472553161,951.4683972296671,17,34,1156,1,1,43,57
7.239299848153658,1393.1182350202673,18,22,484,0,0,36,46
6.3262453860218555,559.0536178637972,1,37,1369,0,1,53,44
5.9675620585997695,390.5523653902126,16,0,0,1,1,20,18
5.771902998998469,321.14829639840093,0,45,2025,1,0,39,51
5.500789223685506,244.8851251589918,8,7,49,1,1,25,21
6.430450365736959,620.4533160140187,12,23,529,1,0,24,41
5.988734832557067,398.90960309286237,3,29,841,1,1,48,38
6.156733571957814,471.8841789803155,4,40,1600,0,1,25,50
6.721185390775685,829.8005666514595,17,1,1,0,1,52,24
6.818724081570852,914.8170332060258,9,3,9,1,0,57,18
6.112475511942089,451.45491504804914,3,49,2401,0,1,48,58
6.82293248760165,918.6750671182065,12,2,4,0,0,29,20
6.466574484372681,643.2763951544001,12,43,1849,1,1,51,61
7.021783140052439,1120.7833506728855,16,10,100,0,1,44,32
6.6416663996226,766.3710099094113,7,35,1225,0,0,47,48
6.210333804706841,497.8674140384987,3,24,576,1,1,48,33
5.891969125588171,362.11763789203906,2,19,361,1,1,54,27
6.793467623565834,892.0013299603472,10,30,900,0,0,51,46
6.856616422865206,950.1467276869818,11,6,36,1,1,55,23
5.556008673366229,258.787865343873,8,32,1024,1,0,26,46
7.025479053782415,1124.9333335122571,14,14,196,0,0,29,34
7.264150987786104,1428.172576925338,12,21,441,0,1,53,39
6.481632368681329,653.0360723276964,4,31,961,0,0,52,41
5.5779099055678385,264.5181596776412,4,24,576,1,1,45,34
7.340164723274227,1540.9659257140127,18,14,196,0,0,32,38
5.851789952464999,347.85647010333895,10,12,144,1,1,49,28
5.899773948756266,364.9549600175605,8,10,100,1,0,51,24
5.844001356324707,345.1576800785731,2,51,2601,0,0,52,59
7.29877451876458,1478.4869589069372,17,33,1089,0,1,25,56
6.750244395319419,854.2675159983687,12,4,16,0,1,55,22
6.645406223487575,769.2424685296812,11,44,1936,0,1,21,61
5.973458780059041,392.8621472815569,8,24,576,1,0,26,38
6.617265168149461,747.8969253534007,9,20,400,1,0,49,35
8.094959528505122,3277.9041828424274,12,34,1156,0,1,45,52
6.152789046962859,470.02648630788923,12,19,361,0,0,44,37
6.449683427141699,632.5020281398167,8,18,324,0,1,52,32
5.972087926751037,392.32395987963827,9,7,49,1,1,25,22
6.430843021831926,620.6969886268313,18,6,36,1,1,27,30
5.8872516849895975,360.41339244447653,5,18,324,1,1,28,29
6.351593721537186,573.4058304112533,6,26,676,0,1,30,38
7.167429607558139,1296.5077823675754,14,34,1156,0,0,43,54
7.382667290614144,1607.8727171652388,18,0,0,0,1,25,23
7.122513650676441,1239.5623474278823,13,5,25,1,1,59,24
6.4788395442455915,651.2148016559053,15,22,484,1,1,35,43
6.182809095643032,484.35063438782396,13,40,1600,1,0,36,59
5.208959972259686,182.90373428233926,1,18,324,1,0,43,25
5.857388448230971,349.8094047255604,8,12,144,0,1,26,26
5.63419215967593,279.83276578334215,2,36,1296,0,0,59,44
6.92849795739763,1020.9593029679693,5,10,100,0,1,59,21
6.754173365658369,857.6305099558526,4,28,784,0,1,46,38
6.616348869276511,747.2119421162264,13,29,841,0,0,29,48
6.927695158642069,1020.1400070189549,14,18,324,0,1,28,38
6.4282086598721,619.0639999773966,17,34,1156,1,0,29,57
6.369925252377747,584.0141735889125,16,20,400,1,0,49,42
6.563246372499962,708.5682413083196,8,42,1764,1,1,28,56
7.2270724395574435,1376.1877281890252,18,8,64,0,0,45,32
6.589534553222636,727.442205459557,8,38,1444,0,1,53,52
7.682612839479512,2170.2829711389845,15,39,1521,1,1,54,60
6.516806921700074,676.4150870508644,5,47,2209,1,0,46,58
5.745731172013735,312.85229306417864,7,41,1681,1,0,39,54
5.473847639565479,238.37561397014272,2,51,2601,1,1,43,59
6.002672139330213,404.50825302960135,4,54,2916,1,0,46,64
7.34186400253113,1543.586683215973,6,33,1089,0,1,38,45
5.6685822020948615,289.6236154053294,0,25,625,0,1,37,31
6.0087479957576875,406.9734686630368,3,12,144,0,0,31,21
6.830907430725117,926.0307400793182,15,16,256,1,1,59,37
7.151685183356479,1276.2548674705736,13,32,1024,0,0,37,51
4.711025615438579,111.16611514252206,0,23,529,1,0,27,29
5.756776361100158,316.3269596472996,3,41,1681,1,0,55,50
7.094603295918384,1205.4440640449964,9,26,676,0,1,57,41
6.3217642690795275,556.5540378629775,10,21,441,1,0,35,37
5.265920520860803,193.62446213446205,6,10,100,0,0,32,22
5.822263186139918,337.7355477501564,3,46,2116,1,1,45,55
5.486977094027766,241.5259918544446,0,41,1681,1,0,45,47
6.2967766044617965,542.8193655502331,0,35,1225,0,1,40,41
7.368280305148593,1584.9058836513777,16,38,1444,0,1,40,60
6.7995001569812255,897.3986210915253,9,42,1764,0,1,27,57
6.36364203496434,580.3561895526396,4,14,196,1,0,52,24
6.328561075247534,560.3497124001545,6,41,1681,0,1,25,53
6.358602753448519,577.4389678581276,7,42,1764,1,1,21,55
6.302795114958955,546.0961804811998,1,26,676,0,1,27,33
6.021562619700233,412.2222393026385,8,18,324,1,1,25,32
5.603915814232584,271.48742301542586,3,54,2916,1,1,25,63
6.634548047231573,760.9350813796477,11,23,529,1,0,41,40
6.88922382996248,981.6392025157701,10,13,169,0,1,44,29
6.47034943481971,645.7093208677062,4,36,1296,1,0,50,46
7.291318355751547,1467.50411494811,11,44,1936,0,1,54,61
5.964088694130475,389.1981878184278,3,23,529,0,1,24,32
6.9256111343019855,1018.0162241902484,12,28,784,0,0,41,46
5.739360700724017,310.8656112816913,0,56,3136,0,1,44,62
6.325001406389064,558.3585989338605,17,37,1369,1,1,37,60
6.241943955823044,513.8564548967879,3,29,841,0,0,28,38
5.679467153730943,292.79337449226324,3,23,529,1,1,44,32
6.7430063787909,848.1066367674226,7,18,324,0,1,48,31
6.583760259632425,723.253844645341,5,48,2304,0,1,52,59
6.133744439646415,461.1597165165786,3,52,2704,0,1,27,61
6.0376466795299795,418.90605380934466,3,24,576,0,1,59,33
5.90928387965571,368.442211949324,10,16,256,0,0,32,32
6.248569048602577,517.2721035873258,8,45,2025,1,1,27,59
6.402503318566278,603.3535350661631,13,2,4,1,1,46,21
5.993863536231851,400.96074760029916,3,35,1225,0,0,22,44
6.916840476184258,1009.1265928738658,12,22,484,0,1,52,40
6.224716846620276,505.08000709627123,5,35,1225,0,1,50,46
7.053171416603655,1156.5207419350468,12,40,1600,1,1,47,58
6.536706395945394,690.010210939874,2,18,324,1,1,40,26
6.516071656250775,675.9179252033332,6,48,2304,1,1,48,60
6.358446419335724,577.3487015054333,0,54,2916,0,1,48,60
5.577841782882292,264.5001406039889,10,8,64,0,0,28,24
6.346197351108183,570.3198541685157,1,52,2704,0,1,41,59
5.320922724373901,204.57255901757313,4,11,121,1,0,27,21
6.547062966106855,697.1934829262613,13,3,9,0,1,36,22
6.771339243647426,872.4795746396453,12,4,16,1,1,42,22
7.036365410999446,1137.2466616636282,15,7,49,0,1,58,28
7.586239780507558,1970.8885891312564,14,38,1444,0,1,49,58
6.040405519786545,420.06334435014855,2,37,1369,0,1,34,45
5.277094241441903,195.8001001214731,5,22,484,1,0,33,33
6.815842006762003,912.1842578301084,8,44,1936,0,0,44,58
5.989900562697427,399.3748951902863,2,39,1521,1,1,35,47
6.631681934530979,758.7572780842357,12,3,9,0,1,37,21
6.793330894837024,891.8793760898936,12,1,1,0,1,51,19
6.9615037908389095,1055.2191936672216,6,51,2601,0,0,57,63
5.803376004505926,331.4165371113554,4,10,100,1,1,34,20
5.9462261398609115,382.30783690863626,7,25,625,0,1,56,38
7.034958652400345,1135.647954903924,7,10,100,0,1,52,23
6.513853084494279,674.420015009793,6,48,2304,0,1,32,60
6.826706928109897,922.1491036531905,18,11,121,0,1,26,35
6.296898927676818,542.8857690214631,6,49,2401,1,0,38,61
5.638183174412546,280.9518140590831,3,13,169,0,1,40,22
5.670152284388715,290.07870548670957,9,11,121,1,1,56,26
6.622587098320723,751.8877906993644,12,19,361,1,0,28,37
6.3016100589630275,545.4494092339312,3,36,1296,1,1,23,45
7.787036149310285,2409.166580148418,18,19,361,0,0,50,43
6.397367932827487,600.2630242014036,9,20,400,0,1,26,35
6.041429508590968,420.4937048164567,6,24,576,1,1,32,36
5.945279966182556,381.94627837188335,4,10,100,1,1,59,20
5.782820705426645,324.6737089098618,2,18,324,0,1,55,26
5.815578432925214,335.485398188035,1,46,2116,0,1,27,53
6.532739284372582,687.2782859552198,10,32,1024,1,1,45,48
6.363183309624565,580.0900265149289,9,19,361,0,1,46,34
6.9916933811946205,1087.5615740701533,12,22,484,1,0,45,40
6.231434696333268,508.4844812463169,6,39,1521,0,1,33,51
7.3277209413358735,1521.9092959383524,9,43,1849,0,1,39,58
6.649422550474848,772.3382104102046,3,49,2401,0,1,47,58
